"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"18354","LOC643612",-0.0150479819862426,5.30001017091341,-0.255254813444485,0.798974506013822,0.848208469525952,-7.50912058241212
"18355","ZNF528",-0.0233457560590944,5.20630236709068,-0.255163612017197,0.799044773358515,0.848236851478652,-7.50914397902311
"18356","ACTR6",0.0218786643938866,9.09881487424027,0.255030875975673,0.799147044540602,0.848299202597169,-7.50917801590853
"18357","UBXD3",-0.0283215992333981,6.25950256906948,-0.254711571488578,0.799393078277505,0.848514143391469,-7.50925982120797
"18358","HPS3",-0.0375998362419905,7.15496433120721,-0.25441406992833,0.799622330354024,0.848711248880496,-7.50933594850669
"18359","CTNNBIP1",0.0283726784455425,7.62797501077063,0.254321474156911,0.799693687408314,0.848725931462879,-7.50935962458714
"18360","PAX6",-0.0150409711044954,5.18378184172522,-0.254283074878382,0.799723279530842,0.848725931462879,-7.50936944048431
"18361","OR2H2",0.0201765623306995,6.1944294003978,0.25409627037528,0.799867243206021,0.848832483735599,-7.50941717166163
"18362","GEMIN5",-0.02609585502075,6.64597917751026,-0.253920706093904,0.800002550715812,0.848929838835508,-7.50946199886436
"18363","LIPK",0.0089612829994028,5.04661443389987,0.253763842162615,0.800123450996624,0.849011895805109,-7.50950202508687
"18364","PLAC4",-0.017288799555752,4.98885106513722,-0.253492204088595,0.800332823022154,0.849187816194003,-7.50957127924336
"18365","CATSPER1",0.0554671136887119,6.33756668699183,0.253388550158606,0.800412720783774,0.849226347098929,-7.50959768629399
"18366","SERBP1",0.0184256780518872,10.1741724115431,0.2532787486179,0.800497359508754,0.849266391337353,-7.50962564775329
"18367","BRD2",0.0195353933562696,11.4592553779771,0.253226500987297,0.800537634574964,0.849266391337353,-7.50963894859816
"18368","OR13C9",0.0116154456943294,5.13578373284616,0.252988022875665,0.800721472156098,0.849415172308448,-7.50969962391831
"18369","LOC653643",-0.00843754194173307,5.12357495283281,-0.252910967361699,0.800780874963561,0.849431942330284,-7.5097192167308
"18370","IFITM1",0.0368183563975339,12.2335170463664,0.251694216855891,0.801719033644728,0.850380804059201,-7.51002780805087
"18371","MUC5B",-0.0107139793479227,5.02496128843782,-0.251341609647524,0.801990960755866,0.850622931268197,-7.51011695819261
"18372","KCNH4",-0.0161351211632743,5.16727234249164,-0.251214370509799,0.802089092257899,0.850680707742497,-7.51014909757644
"18373","DC-UbP",0.0276296330727765,6.76029533605454,0.250850560390726,0.802369693440167,0.85093199132867,-7.51024090282356
"18374","LOC643240",0.0330851246954591,5.67235610585204,0.250666146678403,0.802511938778059,0.851036525911096,-7.51028738773095
"18375","ALPPL2",0.0315125251330723,5.76454686275174,0.250566579007057,0.802588741880557,0.851071653634974,-7.51031247141881
"18376","GJA10",0.0188279647889935,4.92611794021378,0.250392268725625,0.802723203530909,0.851167915803208,-7.51035636074666
"18377","OTUD7A",0.015193214888737,5.20078144079394,0.249934097883798,0.803076661300093,0.851496367493732,-7.51047157741179
"18378","LIPL2",-0.00932194103595041,4.95782185698903,-0.249637278339224,0.803305665734267,0.851661148599318,-7.51054610639682
"18379","C2orf7",-0.0284942733881692,8.03948929000035,-0.249590007944774,0.803342137721867,0.851661148599318,-7.5105579674438
"18380","TSPAN8",0.0830080598954037,9.3744299158572,0.249562712640161,0.803363197908928,0.851661148599318,-7.51056481533643
"18381","RTP2",0.0114015740437825,5.03286761225112,0.24927594809772,0.803584465027391,0.851849371691351,-7.51063671409666
"18382","LOC256483",-0.00940037334957466,4.99839158333,-0.249157164616571,0.803676122865763,0.851900187903351,-7.51066647178271
"18383","AMOTL2",-0.0099345601588432,5.03857787557472,-0.24884751256239,0.803915074985323,0.852107122672525,-7.5107439793322
"18384","PTCH",0.033978367938392,6.26708294719203,0.24877199665565,0.803973351872969,0.852122539232203,-7.51076286675996
"18385","HNRPA3P1",0.0187333638234648,5.46334586670793,0.248640297443527,0.804074988997034,0.852183908654186,-7.51079579259968
"18386","FLJ25416",-0.0339116131589181,6.27221092571069,-0.248013412592605,0.804558825047394,0.852626953721163,-7.51095227998275
"18387","RNF150",0.0513210433296365,7.56828520824966,0.247920423867696,0.804630601146144,0.852626953721163,-7.51097545886913
"18388","TRMT1",0.0226525500953141,8.80973810692553,0.247877619998499,0.804663641139751,0.852626953721163,-7.51098612548108
"18389","PAFAH1B2",0.0180595006213915,5.52009336978738,0.24787190178256,0.804668055015574,0.852626953721163,-7.5109875503062
"18390","GPR27",0.0173993340711798,7.66812348427139,0.247533173355819,0.80492952984259,0.852857633984931,-7.51107189370885
"18391","SYP",-0.0361177390819662,5.46783785390744,-0.247290968189735,0.805116508967024,0.853009362037,-7.51113213216579
"18392","KCTD11",0.0222977631820047,6.41017596672109,0.24722477568139,0.805167610656162,0.853017121228541,-7.51114858454845
"18393","GRB10",-0.0219228022028863,6.91048405255831,-0.246999362902668,0.805341639296215,0.853148036609558,-7.51120457869043
"18394","TMPRSS3",0.0298331740476021,5.92389775039104,0.24695129366669,0.805378752137348,0.853148036609558,-7.51121651283093
"18395","JRKL",0.0174977473733042,5.54687112394956,0.246838459709201,0.805465869656732,0.85317977275163,-7.51124451698136
"18396","LOC81558",-0.023515767424958,6.00062172126832,-0.246799067640624,0.805496284297613,0.85317977275163,-7.51125429064983
"18397","FSCN1",-0.0355621598245346,11.3703321250343,-0.24665595378767,0.805606785101533,0.853235394266826,-7.51128978588533
"18398","LOC652821",0.0110071983148918,5.22492071474861,0.246617630513752,0.805636375864565,0.853235394266826,-7.51129928736938
"18399","TF",-0.0619458368718675,6.0878295325576,-0.246126080621043,0.806015944005541,0.853590992388063,-7.51142102649076
"18400","CCDC55",0.0264765276172572,7.37416330212876,0.246034721255502,0.806086495569062,0.853619313378433,-7.51144362616078
"18401","GNA11",0.0220419302344812,10.3639577269208,0.245566741021444,0.806447914740589,0.853932295953792,-7.51155925953256
"18402","LOC653333",0.0137865154176469,5.30711628815451,0.245447700325315,0.80653985605369,0.853932295953792,-7.511588638246
"18403","VSIG9",0.0223402652537734,5.57731502462838,0.245446485685937,0.806540794196733,0.853932295953792,-7.51158893794025
"18404","LOC653917",-0.0114350123928739,5.19960740146429,-0.245425049832718,0.806557350512374,0.853932295953792,-7.51159422667521
"18405","C11orf47",-0.012734995158338,5.30362979276662,-0.24503695812556,0.806857114374265,0.854203253115053,-7.51168989833062
"18406","LOC651916",-0.00870029148956064,5.00058411273491,-0.244591400268709,0.807201300792838,0.854521207538218,-7.51179954993329
"18407","LOC646665",0.0150788930299672,5.28865327813095,0.244497881164988,0.807273547629159,0.854551261778355,-7.51182253963233
"18408","FGA",0.0520376651396299,6.61492653548207,0.244416815102171,0.807336175395532,0.854571130898628,-7.51184246090761
"18409","LSM7",0.0203000705640957,11.0865251011407,0.244069439520434,0.80760455533016,0.854808776175141,-7.5119277506864
"18410","FAM27L",0.00990701052771659,5.03058812100709,0.243911730565186,0.807726407734062,0.85489131204227,-7.51196643235774
"18411","ADAM23",0.0251586117126239,5.1995409764596,0.243484974498565,0.808056160649329,0.855193867266969,-7.51207097864988
"18412","ASCC3L1",0.0285753551164056,8.27691365446957,0.243386408040084,0.808132327518288,0.855228025292953,-7.5120950993672
"18413","HP1BP3",0.0313725271720688,6.52984625806493,0.242904733368936,0.808504566333157,0.855550226658299,-7.51221283217759
"18414","LOC392145",-0.015135588929442,5.36517069201075,-0.242870182742214,0.808531268791189,0.855550226658299,-7.51222126822139
"18415","GLRX2",0.017462340792008,6.2388252713691,0.242821995953273,0.808568510336801,0.855550226658299,-7.5122330317329
"18416","LOC644611",-0.0120565298086834,5.17026545854262,-0.242717156301771,0.808649538018196,0.855589500884261,-7.51225861746496
"18417","C6orf192",-0.032688118414459,9.06845559497664,-0.242640986415701,0.808708408930552,0.855605329207352,-7.51227719952302
"18418","CCR10",-0.023999401986365,5.33501134740341,-0.242151668039046,0.809086624152946,0.855944181881438,-7.51239643246335
"18419","LOC652628",-0.0197612238047471,5.55950157064937,-0.242112959798761,0.809116545346379,0.855944181881438,-7.5124058542952
"18420","TCEA1",-0.0261849061445574,6.81030206036454,-0.241987683458005,0.809213385001154,0.855953018941362,-7.51243633703786
"18421","UNC13D",0.0360047999969844,7.54891373237151,0.241908923278588,0.809274268791015,0.855953018941362,-7.51245549321208
"18422","NASP",-0.0301386755357722,8.14767741333653,-0.241891525559457,0.809287717865196,0.855953018941362,-7.51245972387256
"18423","LOC653876",-0.0124350263495545,5.26789907350153,-0.241874842915264,0.809300614213842,0.855953018941362,-7.51246378036042
"18424","FLJ45248",-0.0135232054740539,5.5262164569208,-0.241638744291192,0.809483133479962,0.856099590526328,-7.51252115923
"18425","CAMTA1",-0.0427950856515338,7.37406052213824,-0.241376584613173,0.80968581189823,0.856243910699553,-7.51258480610801
"18426","GFER",0.0133855453722855,5.07609995080362,0.241348555063634,0.809707482604566,0.856243910699553,-7.5125916070112
"18427","NXF1",-0.0197797303737701,10.1297827119124,-0.241102385897148,0.809897811656982,0.856354952674106,-7.5126513019645
"18428","LOC399829",-0.00932970274325751,5.01748936473991,-0.241099053278049,0.809900388395095,0.856354952674106,-7.51265210969263
"18429","gm127",-0.0123995491712554,5.20326360197677,-0.240950399123675,0.810015327992764,0.856430010632102,-7.51268812771045
"18430","CGI-96",0.0319217295495609,8.37507722629478,0.240881771173863,0.810068392618825,0.856439643525655,-7.51270474836706
"18431","NUBP1",0.0194076264544787,8.89220935656318,0.240392607809275,0.81044664999085,0.856793064677538,-7.51282307936421
"18432","MOCS3",0.0171463928829381,5.4898288996703,0.240090469486988,0.810680308144334,0.856957498207999,-7.51289604804188
"18433","MGC13005",-0.00807932543328249,4.924103796051,-0.240057359023992,0.81070591510333,0.856957498207999,-7.5129040388939
"18434","LOC441242",0.00943831557292274,4.98324155402505,0.240005506325075,0.81074601733883,0.856957498207999,-7.51291655076959
"18435","PDCD2",-0.0170811050967536,8.60692946630397,-0.239964010170155,0.810778110313804,0.856957498207999,-7.51292656170219
"18436","ZBTB3",-0.0276208649792071,7.12128855931077,-0.239424654482656,0.811195275322805,0.857351916883535,-7.51305652375626
"18437","LOC653750",-0.00738471476867808,4.9149810510982,-0.239313060775877,0.811281594332683,0.857381228822084,-7.51308337667332
"18438","TRIM32",-0.0234150176858225,7.58528343117323,-0.239275028263645,0.811311013447348,0.857381228822084,-7.51309252562125
"18439","PEG10",0.0332065328545958,5.83683345838191,0.239071531603873,0.811468427868959,0.85750107473435,-7.51314145327744
"18440","ANKRD10",-0.0299029187966688,8.83309236230903,-0.239003853643901,0.811520781726377,0.857509893272151,-7.5131577161911
"18441","CRYGN",-0.0114849554676102,5.08938422672449,-0.238660594635176,0.811786330843316,0.857743975732445,-7.51324012999143
"18442","WARS2",0.0414439552547297,5.83091249675359,0.238519356545859,0.811895600623513,0.857812914984771,-7.51327400578915
"18443","LOC648490",-0.0156276509468496,5.44252264713091,-0.238445348333406,0.811952859047446,0.857826896846473,-7.5132917485769
"18444","CHD3",-0.011612861036582,5.82136836647016,-0.238249102556125,0.812104694748538,0.857940792516551,-7.51333877006363
"18445","C19orf33",-0.0583591323532158,10.8539072084311,-0.237956002188891,0.812331480339673,0.858133851689809,-7.51340892638074
"18446","NAT13",0.0308545712626911,6.66573148909855,0.23768344384336,0.812542385907312,0.858270499460568,-7.51347408835336
"18447","EXOC8",-0.0133252519733436,5.16214211823604,-0.237669416522391,0.812553240616954,0.858270499460568,-7.51347743992088
"18448","P2RX3",0.00690494133438246,5.01386923808507,0.237618065262235,0.812592977882913,0.858270499460568,-7.51348970766383
"18449","LOC286187",-0.00911053851688859,5.06651701227806,-0.237454044299879,0.812719905881988,0.858358033828963,-7.51352887429932
"18450","SPEN",-0.0202262461788312,10.3309552993401,-0.236884553462816,0.813160646345566,0.858776975286903,-7.51366465349435
"18451","SPATC1",-0.01399234066829,5.45362170146206,-0.236739709531813,0.813272753556699,0.858848821367529,-7.51369913553018
"18452","LOC648569",-0.00896035030085507,5.02794230265864,-0.236565689361302,0.813407447900652,0.858944511291145,-7.51374053549601
"18453","ADAMTS19",0.0114035187393906,5.13856175580829,0.236457757037989,0.813490992022238,0.858986180000721,-7.51376619766593
"18454","IGFBP1",-0.0194975414103267,5.33001732319751,-0.236288890081416,0.813621706404174,0.859077649793287,-7.51380632428414
"18455","IQCB1",0.019257737442631,8.05020224185784,0.235967462432452,0.813870527548723,0.859264271597538,-7.51388262364451
"18456","LOC645719",0.0236926599795755,8.47403614620395,0.235946634850319,0.813886651095929,0.859264271597538,-7.51388756404281
"18457","LOC649159",0.0206684580644039,5.5975674637173,0.235398683363457,0.814310873110903,0.859624923175761,-7.51401738415015
"18458","SOS1",-0.0235655947094742,5.81949013429383,-0.235391427106511,0.814316491248561,0.859624923175761,-7.51401910127205
"18459","ART3",0.013022648071443,4.92154859536361,0.235236180588532,0.814436692769567,0.859705236394984,-7.51405582616628
"18460","C21orf87",-0.00900665887050067,5.03002684491469,-0.234694652062502,0.814856012495863,0.860101267794252,-7.51418373989951
"18461","IFI44",0.0463024626483346,9.6080251067257,0.234500166760268,0.81500662067982,0.860213639778251,-7.51422960713149
"18462","FLJ22269",0.00754116405311755,4.91095145958366,0.234254799302193,0.815196641560458,0.860367596187061,-7.51428742016628
"18463","FLJ32784",0.00937768415708007,5.1061774681526,0.233814655430188,0.815537531484618,0.860680756159767,-7.51439097454791
"18464","LOC646348",-0.0106086671668182,5.1500672638096,-0.233579667496938,0.815719543321001,0.860826218674703,-7.51444618141488
"18465","TXNRD1",0.0462634490455294,8.85634515558202,0.23335844850244,0.815890899516225,0.860960421179184,-7.51449810279692
"18466","SLC7A8",-0.0363932891970844,8.30711614173896,-0.232268799295344,0.816735071596283,0.861761146332606,-7.51475313248109
"18467","LOC652694",-0.0658424780223239,11.4169727646725,-0.232264810560991,0.816738162141352,0.861761146332606,-7.5147540638438
"18468","mimitin",-0.0296314700026645,9.08074145121843,-0.231803424556502,0.817095672006469,0.862091681234896,-7.5148616888644
"18469","COG3",0.0207001859342126,7.02370242625041,0.231398539932732,0.817409432932216,0.862376024727068,-7.51495595797556
"18470","JARID2",0.0243006483905432,8.26476833295285,0.231115197432187,0.817629023743607,0.862545774892157,-7.5150218305576
"18471","ALDH1A3",0.0470784483203079,8.38327367625901,0.231045349237841,0.817683158414235,0.862545774892157,-7.51503805675237
"18472","NOTCH2",-0.0199205581340935,6.87414241705621,-0.231019576486782,0.817703133374797,0.862545774892157,-7.51504404269426
"18473","C6orf64",0.0179513967607843,8.22223267195358,0.230273037524324,0.818281784293528,0.863064949172757,-7.5152171432081
"18474","PRSS7",0.0173842822558123,6.49596467606658,0.230270302946198,0.818283904080961,0.863064949172757,-7.51521777624766
"18475","LOC642229",-0.0138624379446242,5.23489021342641,-0.230141434739672,0.818383801529096,0.863123592573447,-7.51524760000138
"18476","HIST3H2BB",0.0100206011762287,4.96214540664231,0.229913274203441,0.81856067680202,0.863242760098714,-7.515300361904
"18477","PDIA3P",-0.0437438452247267,8.36956127731712,-0.229832696891156,0.818623144415292,0.863242760098714,-7.5153189828359
"18478","FGD4",-0.0153461932938193,5.36958504554215,-0.229824239795029,0.818629700852145,0.863242760098714,-7.51532093684177
"18479","RFC3",-0.0165528188634454,5.75470549281335,-0.229764464663584,0.818676042405602,0.863244909696042,-7.51533474579387
"18480","LOC653442",0.0194138794561498,5.32823507712854,0.228970479283135,0.819291652099883,0.863847285777392,-7.51551782789822
"18481","UGT2A1",-0.00805484123054523,4.94464499193687,-0.228454637418628,0.81969166611554,0.864204132204709,-7.51563643461272
"18482","UNQ501",0.0183936414821559,12.6538081208669,0.228419651965094,0.819718797608798,0.864204132204709,-7.51564446908541
